,path,name,id,size,bounding box
762,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000763.JPEG,['n02865351'],[451],"['312', '710']","[[1, 0, 214, 224]]"
763,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000764.JPEG,['n03345487'],[555],"['500', '333']","[[21, 10, 224, 224]]"
764,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000765.JPEG,['n03976467'],[732],"['635', '950']","[[0, 0, 224, 224]]"
765,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000766.JPEG,"['n03124043', 'n03124043']","[514, 514]","['500', '405']","[[96, 5, 221, 187], [0, 23, 134, 217]]"
766,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000767.JPEG,"['n04252225', 'n04252225']","[803, 803]","['495', '350']","[[64, 58, 205, 153], [0, 60, 111, 155]]"
767,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000768.JPEG,['n02165105'],[300],"['500', '426']","[[120, 167, 153, 191]]"
768,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000769.JPEG,['n03314780'],[551],"['210', '200']","[[0, 35, 166, 202]]"
769,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000770.JPEG,['n04040759'],[753],"['500', '375']","[[32, 34, 164, 195]]"
770,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000771.JPEG,['n02730930'],[411],"['1200', '900']","[[0, 0, 224, 224]]"
771,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000772.JPEG,['n02236044'],[315],"['500', '375']","[[12, 31, 176, 190]]"
772,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000773.JPEG,['n07873807'],[963],"['500', '375']","[[5, 15, 224, 216]]"
773,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000774.JPEG,['n02006656'],[129],"['500', '375']","[[110, 85, 151, 143]]"
774,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000775.JPEG,['n02514041'],[389],"['600', '450']","[[0, 114, 224, 195]]"
775,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000776.JPEG,['n03534580'],[601],"['500', '375']","[[96, 109, 117, 151]]"
776,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000777.JPEG,['n03179701'],[526],"['500', '375']","[[0, 86, 224, 224]]"
777,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000778.JPEG,['n04366367'],[839],"['500', '375']","[[0, 0, 224, 224]]"
778,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000779.JPEG,['n02138441'],[299],"['450', '631']","[[14, 0, 213, 150]]"
779,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000780.JPEG,['n03450230'],[578],"['375', '500']","[[52, 17, 151, 224]]"
780,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000781.JPEG,['n01943899'],[112],"['500', '354']","[[0, 0, 169, 191]]"
781,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000782.JPEG,['n07836838'],[960],"['417', '500']","[[0, 10, 211, 224]]"
782,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000783.JPEG,['n03691459'],[632],"['500', '375']","[[14, 48, 224, 180]]"
783,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000784.JPEG,"['n04467665', 'n04467665']","[867, 867]","['500', '357']","[[31, 0, 213, 214], [200, 100, 223, 132]]"
784,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000785.JPEG,['n02115641'],[273],"['384', '500']","[[0, 0, 224, 224]]"
785,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000786.JPEG,['n01742172'],[61],"['500', '377']","[[14, 4, 224, 170]]"
786,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000787.JPEG,"['n02795169', 'n02795169']","[427, 427]","['400', '267']","[[119, 39, 199, 224], [18, 36, 105, 224]]"
787,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000788.JPEG,['n02481823'],[367],"['700', '428']","[[0, 0, 224, 224]]"
788,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000789.JPEG,"['n07583066', 'n07583066', 'n07583066']","[924, 924, 924]","['500', '500']","[[45, 17, 224, 196], [43, 16, 224, 194], [46, 18, 224, 196]]"
789,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000790.JPEG,['n02749479'],[413],"['500', '463']","[[45, 60, 153, 176]]"
790,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000791.JPEG,['n01665541'],[34],"['500', '375']","[[33, 67, 171, 170]]"
791,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000792.JPEG,['n04131690'],[773],"['321', '450']","[[0, 0, 224, 224]]"
792,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000793.JPEG,['n03769881'],[654],"['500', '375']","[[8, 31, 216, 188]]"
793,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000794.JPEG,['n02009229'],[131],"['500', '421']","[[0, 0, 171, 224]]"
794,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000795.JPEG,['n04487081'],[874],"['500', '375']","[[21, 97, 171, 155]]"
795,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000796.JPEG,['n02123159'],[282],"['500', '334']","[[28, 0, 210, 224]]"
796,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000797.JPEG,"['n04542943', 'n04542943']","[891, 891]","['500', '375']","[[98, 0, 224, 190], [0, 6, 115, 192]]"
797,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000798.JPEG,"['n07760859', 'n07760859']","[956, 956]","['800', '450']","[[19, 42, 108, 203], [114, 26, 206, 150]]"
798,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000799.JPEG,"['n02097658', 'n02097658', 'n02097658']","[201, 201, 201]","['500', '500']","[[0, 100, 213, 224], [143, 0, 220, 89], [59, 39, 134, 143]]"
799,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000800.JPEG,['n02113799'],[267],"['500', '479']","[[38, 0, 167, 140]]"
800,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000801.JPEG,['n07932039'],[969],"['500', '375']","[[38, 0, 151, 224]]"
801,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000802.JPEG,['n02097474'],[200],"['500', '421']","[[17, 47, 171, 190]]"
802,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000803.JPEG,['n03793489'],[673],"['500', '375']","[[192, 74, 224, 156]]"
803,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000804.JPEG,"['n02791124', 'n02791124']","[423, 423]","['500', '334']","[[104, 117, 170, 224], [0, 152, 17, 224]]"
804,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000805.JPEG,"['n04591713', 'n04591713', 'n04591713', 'n04591713', 'n04591713', 'n04591713', 'n04591713', 'n04591713', 'n04591713', 'n04591713']","[907, 907, 907, 907, 907, 907, 907, 907, 907, 907]","['500', '375']","[[132, 42, 201, 224], [81, 55, 128, 224], [0, 24, 59, 224], [197, 24, 224, 224], [71, 15, 103, 224], [0, 78, 11, 224], [35, 30, 71, 182], [173, 3, 196, 46], [115, 35, 162, 224], [118, 25, 139, 102]]"
805,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000806.JPEG,['n01735189'],[57],"['500', '375']","[[6, 3, 212, 224]]"
806,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000807.JPEG,['n01631663'],[27],"['500', '375']","[[0, 48, 224, 171]]"
807,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000808.JPEG,['n02892767'],[459],"['375', '500']","[[49, 125, 207, 201]]"
808,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000809.JPEG,['n04458633'],[863],"['500', '375']","[[0, 0, 92, 224]]"
809,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000810.JPEG,['n02277742'],[322],"['500', '356']","[[28, 73, 105, 163]]"
810,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000811.JPEG,['n07697537'],[934],"['500', '375']","[[83, 9, 173, 224]]"
811,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000812.JPEG,"['n03781244', 'n03781244']","[663, 663]","['500', '375']","[[0, 42, 160, 205], [0, 9, 224, 213]]"
812,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000813.JPEG,['n02791270'],[424],"['500', '494']","[[0, 0, 224, 224]]"
813,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000814.JPEG,['n03854065'],[687],"['375', '500']","[[18, 10, 200, 201]]"
814,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000815.JPEG,['n04356056'],[837],"['500', '375']","[[71, 0, 178, 224]]"
815,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000816.JPEG,"['n07802026', 'n07802026', 'n07802026', 'n07802026']","[958, 958, 958, 958]","['500', '345']","[[91, 157, 139, 201], [17, 154, 35, 180], [109, 129, 138, 159], [77, 130, 107, 162]]"
816,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000817.JPEG,['n03733131'],[645],"['500', '375']","[[62, 0, 132, 190]]"
817,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000818.JPEG,['n01980166'],[120],"['500', '333']","[[0, 21, 224, 224]]"
818,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000819.JPEG,['n02174001'],[306],"['400', '500']","[[7, 30, 206, 224]]"
819,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000820.JPEG,['n07684084'],[930],"['375', '500']","[[0, 0, 224, 202]]"
820,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000821.JPEG,"['n01981276', 'n01981276', 'n01981276', 'n01981276']","[121, 121, 121, 121]","['500', '500']","[[0, 0, 224, 224], [130, 61, 224, 166], [0, 0, 174, 118], [29, 138, 217, 224]]"
821,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000822.JPEG,"['n03874293', 'n03874293']","[694, 694]","['500', '375']","[[95, 93, 186, 183], [61, 91, 183, 180]]"
822,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000823.JPEG,"['n03146219', 'n03146219', 'n03146219']","[524, 524, 524]","['333', '500']","[[73, 53, 144, 115], [152, 54, 224, 129], [177, 13, 224, 46]]"
823,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000824.JPEG,['n02099267'],[205],"['500', '375']","[[70, 3, 155, 197]]"
824,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000825.JPEG,"['n02018207', 'n02018207']","[137, 137]","['500', '399']","[[37, 21, 157, 130], [119, 113, 193, 199]]"
825,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000826.JPEG,['n04398044'],[849],"['500', '375']","[[5, 9, 224, 218]]"
826,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000827.JPEG,['n03832673'],[681],"['500', '375']","[[32, 2, 201, 220]]"
827,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000828.JPEG,['n02493509'],[380],"['375', '500']","[[52, 20, 142, 224]]"
828,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000829.JPEG,['n03478589'],[586],"['500', '333']","[[0, 30, 224, 223]]"
829,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000830.JPEG,['n06359193'],[916],"['500', '375']","[[22, 0, 199, 218]]"
830,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000831.JPEG,['n02971356'],[478],"['500', '375']","[[0, 0, 224, 224]]"
831,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000832.JPEG,['n02093754'],[182],"['333', '500']","[[55, 8, 143, 222]]"
832,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000833.JPEG,['n04487081'],[874],"['375', '500']","[[0, 0, 224, 220]]"
833,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000834.JPEG,"['n03929855', 'n03929855', 'n03929855', 'n03929855', 'n03929855', 'n03929855', 'n03929855', 'n03929855', 'n03929855']","[715, 715, 715, 715, 715, 715, 715, 715, 715]","['458', '500']","[[187, 115, 221, 143], [70, 38, 97, 59], [76, 0, 104, 18], [143, 0, 169, 13], [213, 0, 224, 9], [18, 0, 44, 15], [173, 0, 195, 8], [123, 33, 150, 51], [182, 30, 212, 45]]"
834,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000835.JPEG,['n03485407'],[590],"['252', '348']","[[0, 14, 224, 203]]"
835,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000836.JPEG,"['n01930112', 'n01930112', 'n01930112', 'n01930112']","[111, 111, 111, 111]","['500', '377']","[[176, 38, 212, 91], [174, 125, 207, 180], [46, 125, 78, 179], [50, 39, 84, 87]]"
836,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000837.JPEG,['n01592084'],[19],"['500', '474']","[[38, 30, 212, 171]]"
837,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000838.JPEG,['n02088238'],[161],"['500', '497']","[[0, 33, 217, 224]]"
838,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000839.JPEG,['n04613696'],[915],"['500', '335']","[[0, 0, 190, 151]]"
839,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000840.JPEG,"['n03967562', 'n03967562']","[730, 730]","['500', '333']","[[2, 0, 224, 224], [64, 2, 224, 224]]"
840,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000841.JPEG,"['n03814639', 'n03814639']","[678, 678]","['500', '355']","[[22, 128, 76, 187], [184, 171, 210, 218]]"
841,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000842.JPEG,['n04311174'],[822],"['348', '500']","[[32, 151, 224, 224]]"
842,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000843.JPEG,"['n04286575', 'n04286575', 'n04286575']","[818, 818, 818]","['500', '375']","[[74, 31, 114, 88], [22, 50, 59, 99], [124, 29, 173, 110]]"
843,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000844.JPEG,['n03884397'],[699],"['150', '103']","[[0, 6, 224, 217]]"
844,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000845.JPEG,"['n03534580', 'n03534580', 'n03534580']","[601, 601, 601]","['500', '375']","[[151, 110, 204, 218], [58, 141, 107, 179], [25, 23, 47, 76]]"
845,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000846.JPEG,['n03793489'],[673],"['500', '375']","[[0, 6, 206, 224]]"
846,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000847.JPEG,['n02106382'],[233],"['443', '400']","[[62, 29, 224, 224]]"
847,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000848.JPEG,['n03045698'],[501],"['500', '496']","[[95, 84, 199, 196]]"
848,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000849.JPEG,['n03661043'],[624],"['500', '375']","[[0, 0, 224, 224]]"
849,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000850.JPEG,['n03814906'],[679],"['500', '500']","[[14, 0, 203, 224]]"
850,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000851.JPEG,"['n02669723', 'n02669723', 'n02669723', 'n02669723', 'n02669723', 'n02669723']","[400, 400, 400, 400, 400, 400]","['500', '375']","[[13, 55, 92, 224], [116, 142, 189, 224], [160, 45, 224, 224], [87, 82, 193, 224], [0, 147, 32, 224], [0, 0, 52, 95]]"
851,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000852.JPEG,"['n03459775', 'n03459775', 'n03459775', 'n03459775', 'n03459775', 'n03459775', 'n03459775']","[581, 581, 581, 581, 581, 581, 581]","['500', '342']","[[68, 49, 157, 134], [73, 133, 148, 181], [16, 132, 73, 174], [154, 129, 206, 162], [161, 171, 213, 199], [16, 127, 206, 182], [12, 173, 63, 202]]"
852,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000853.JPEG,['n03785016'],[665],"['800', '600']","[[0, 0, 224, 215]]"
853,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000854.JPEG,['n04584207'],[903],"['279', '600']","[[1, 0, 177, 224]]"
854,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000855.JPEG,['n03657121'],[622],"['480', '369']","[[105, 76, 167, 160]]"
855,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000856.JPEG,['n03476991'],[585],"['334', '500']","[[116, 0, 177, 31]]"
856,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000857.JPEG,"['n04243546', 'n04243546', 'n04243546']","[800, 800, 800]","['375', '500']","[[28, 22, 178, 224], [169, 18, 224, 224], [0, 51, 16, 117]]"
857,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000858.JPEG,['n04560804'],[899],"['500', '500']","[[54, 45, 146, 189]]"
858,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000859.JPEG,['n03788365'],[669],"['1024', '768']","[[0, 0, 224, 216]]"
859,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000860.JPEG,"['n01796340', 'n01796340']","[81, 81]","['500', '370']","[[142, 28, 195, 141], [14, 71, 108, 198]]"
860,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000861.JPEG,['n04019541'],[746],"['500', '423']","[[152, 163, 173, 178]]"
861,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000862.JPEG,['n03496892'],[595],"['800', '600']","[[1, 0, 210, 224]]"
862,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000863.JPEG,['n07711569'],[935],"['500', '333']","[[0, 0, 224, 224]]"
863,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000864.JPEG,['n03788195'],[668],"['394', '500']","[[0, 0, 196, 224]]"
864,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000865.JPEG,['n02133161'],[295],"['468', '315']","[[11, 39, 154, 224]]"
865,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000866.JPEG,"['n04548362', 'n04548362']","[893, 893]","['500', '375']","[[0, 0, 191, 177], [114, 53, 224, 189]]"
866,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000867.JPEG,['n02113712'],[266],"['333', '500']","[[0, 0, 224, 145]]"
867,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000868.JPEG,['n03673027'],[628],"['500', '375']","[[6, 0, 212, 218]]"
868,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000869.JPEG,['n12144580'],[987],"['640', '486']","[[28, 17, 224, 224]]"
869,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000870.JPEG,['n02481823'],[367],"['344', '443']","[[48, 133, 164, 224]]"
870,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000871.JPEG,['n02132136'],[294],"['800', '594']","[[103, 48, 224, 163]]"
871,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000872.JPEG,['n03956157'],[727],"['500', '358']","[[0, 0, 220, 224]]"
872,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000873.JPEG,"['n01532829', 'n01532829', 'n01532829', 'n01532829', 'n01532829', 'n01532829', 'n01532829']","[12, 12, 12, 12, 12, 12, 12]","['500', '439']","[[152, 11, 217, 32], [158, 183, 205, 214], [141, 106, 173, 128], [79, 132, 132, 188], [20, 190, 58, 224], [115, 184, 152, 224], [140, 117, 172, 168]]"
873,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000874.JPEG,['n04493381'],[876],"['500', '375']","[[0, 100, 224, 224]]"
874,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000875.JPEG,['n02094258'],[186],"['500', '375']","[[87, 3, 153, 130]]"
875,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000876.JPEG,['n03483316'],[589],"['500', '375']","[[0, 43, 185, 224]]"
876,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000877.JPEG,['n01770081'],[70],"['500', '375']","[[57, 0, 214, 167]]"
877,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000878.JPEG,"['n02006656', 'n02006656']","[129, 129]","['500', '399']","[[102, 121, 224, 224], [0, 0, 100, 179]]"
878,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000879.JPEG,['n02871525'],[454],"['500', '375']","[[0, 0, 224, 224]]"
879,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000880.JPEG,['n01580077'],[17],"['494', '500']","[[80, 73, 134, 160]]"
880,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000881.JPEG,"['n07730033', 'n07730033', 'n07730033', 'n07730033', 'n07730033', 'n07730033']","[946, 946, 946, 946, 946, 946]","['375', '500']","[[47, 61, 183, 128], [59, 64, 173, 123], [187, 197, 224, 224], [26, 96, 39, 105], [26, 45, 45, 58], [49, 64, 180, 168]]"
881,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000882.JPEG,['n02097474'],[200],"['500', '368']","[[56, 31, 178, 165]]"
882,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000883.JPEG,['n02093647'],[181],"['375', '500']","[[6, 21, 224, 224]]"
883,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000884.JPEG,"['n02088466', 'n02088466']","[163, 163]","['640', '480']","[[0, 0, 99, 74], [15, 56, 145, 224]]"
884,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000885.JPEG,['n01795545'],[80],"['500', '346']","[[0, 35, 175, 175]]"
885,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000886.JPEG,"['n07716906', 'n07716906']","[940, 940]","['500', '375']","[[118, 49, 224, 213], [0, 37, 104, 201]]"
886,/home/qianlivia_gmail_com/KTH/DD2412-Project-Grad-CAM/datasets/resized/ILSVRC2012_val_00000887.JPEG,['n03481172'],[587],"['418', '500']","[[0, 0, 140, 222]]"
